################################
## INSERT
################################
Count Max Min Avg P90 P99 P99.9 P99.99
2025-03-09 13:58:44:975 17800 sec: 2533747994 operations; 130010.1 current ops/sec; est completion in 31 minutes [READ: 598805 24015 676 3069.6 4543 7031 9607 13495] [DELETE: 52244 15511 394 1461.17 2133 3805 5783 10175] [INSERT: 520037 22399 439 1581.12 2289 3963 6311 12127] [UPDATE: 78033 20623 378 1496.31 2181 3863 5915 10199] [READ-FAILED: 51012 23903 749 2846.18 4223 6651 9239 12535] 
2025-03-09 13:58:54:975 17810 sec: 2535034425 operations; 128643.1 current ops/sec; est completion in 31 minutes [READ: 593730 21983 689 3076.88 4551 7019 9823 14919] [DELETE: 51272 16127 420 1497.38 2191 3919 5663 8823] [INSERT: 513769 18847 439 1622.42 2363 4163 6187 9479] [UPDATE: 77230 15999 419 1530.19 2237 4007 5955 8967] [READ-FAILED: 50395 17391 740 2839.92 4219 6675 9271 13327] 
2025-03-09 13:59:04:975 17820 sec: 2536325593 operations; 129116.8 current ops/sec; est completion in 30 minutes [READ: 594702 22671 670 3134.92 4771 7335 9855 14735] [DELETE: 51533 20383 414 1428.92 2111 3725 5627 9119] [INSERT: 516508 21791 435 1549.27 2263 3957 5903 10127] [UPDATE: 77783 21247 405 1463.58 2153 3873 5787 13935] [READ-FAILED: 50641 23775 773 2890.58 4411 6879 9391 14351] 
2025-03-09 13:59:14:975 17830 sec: 2537622355 operations; 129676.2 current ops/sec; est completion in 30 minutes [READ: 597039 36479 726 3080.23 4619 7135 9391 11927] [DELETE: 51885 11239 398 1467.65 2177 4037 5975 9111] [INSERT: 519289 20527 437 1582.43 2333 4171 6135 9263] [UPDATE: 77440 11383 402 1493.05 2213 4047 5867 8871] [READ-FAILED: 51171 13023 664 2851.4 4283 6739 8927 11239] 
2025-03-09 13:59:24:975 17840 sec: 2538905681 operations; 128332.6 current ops/sec; est completion in 30 minutes [READ: 590329 41887 653 3097.79 4623 7275 10087 15127] [DELETE: 51392 14599 411 1495.36 2207 3989 6415 11671] [INSERT: 514040 17743 419 1615.98 2369 4195 6583 11503] [UPDATE: 77200 18767 396 1528.26 2255 4007 6379 12047] [READ-FAILED: 50295 17279 750 2864.14 4303 6819 9719 14543] 
2025-03-09 13:59:34:975 17850 sec: 2540210591 operations; 130491 current ops/sec; est completion in 30 minutes [READ: 601608 39807 649 3058 4543 6971 9479 13127] [DELETE: 52371 12279 412 1460.5 2137 3855 5735 8799] [INSERT: 521120 15903 440 1575.63 2283 4003 6039 9919] [UPDATE: 78504 13007 411 1483.58 2163 3797 5939 8967] [READ-FAILED: 51313 14439 703 2819.66 4187 6507 9223 12631] 
2025-03-09 13:59:44:975 17860 sec: 2541499504 operations; 128891.3 current ops/sec; est completion in 30 minutes [READ: 593680 37023 743 3099.71 4715 7503 10151 15199] [DELETE: 51940 17231 381 1468.25 2165 3933 6211 12999] [INSERT: 515452 26271 425 1592.64 2329 4235 6799 12239] [UPDATE: 77618 15607 375 1507.48 2227 4099 6303 10927] [READ-FAILED: 50244 20431 671 2867.7 4387 7047 9775 14759] 
2025-03-09 13:59:54:975 17870 sec: 2542788178 operations; 128867.4 current ops/sec; est completion in 30 minutes [READ: 593871 28367 690 3127.32 4715 7323 9967 15199] [DELETE: 51408 15839 400 1449.39 2127 3779 5951 12615] [INSERT: 515594 18447 421 1564.34 2273 3975 6287 11415] [UPDATE: 77542 15687 416 1480.57 2169 3859 5803 9903] [READ-FAILED: 50257 16375 736 2891.43 4391 6891 9687 15287] 
2025-03-09 14:00:04:975 17880 sec: 2544073468 operations; 128529 current ops/sec; est completion in 29 minutes [READ: 593010 27391 787 3119.75 4643 7635 10151 15399] [DELETE: 51332 18719 404 1463.93 2143 3815 6055 12687] [INSERT: 513939 19023 417 1584.08 2299 4003 6247 12839] [UPDATE: 76866 16591 417 1492.2 2181 3807 5803 9447] [READ-FAILED: 50171 42655 779 2880.55 4299 7155 9943 16023] 
2025-03-09 14:00:14:975 17890 sec: 2545357390 operations; 128392.2 current ops/sec; est completion in 29 minutes [READ: 591531 33151 661 3071.23 4535 7211 9903 14175] [DELETE: 51529 14399 417 1515.87 2221 3983 6263 10407] [INSERT: 513698 21983 444 1638.72 2381 4227 6871 11095] [UPDATE: 76893 11535 441 1548.86 2265 4119 6647 9799] [READ-FAILED: 50214 17823 824 2839.93 4211 6811 9543 12687] 
2025-03-09 14:00:24:975 17900 sec: 2546620491 operations; 126310.1 current ops/sec; est completion in 29 minutes [READ: 581469 21327 668 3199.25 4895 7551 10007 13751] [DELETE: 50586 13415 385 1465.73 2187 3883 6115 11175] [INSERT: 505404 15863 431 1589.12 2353 4151 6179 9895] [UPDATE: 76160 13255 413 1501.14 2241 4007 5919 9367] [READ-FAILED: 49522 14455 662 2960.92 4543 7083 9527 12807] 
2025-03-09 14:00:34:975 17910 sec: 2547905969 operations; 128547.8 current ops/sec; est completion in 29 minutes [READ: 592754 34623 716 3080.77 4559 7023 9751 14047] [DELETE: 51589 13775 397 1500.28 2211 3835 5771 8655] [INSERT: 513997 39327 448 1624.32 2365 4131 6339 10911] [UPDATE: 76929 19135 439 1531.26 2247 3977 6055 9671] [READ-FAILED: 50214 20895 810 2832.46 4175 6603 9135 13511] 
2025-03-09 14:00:44:975 17920 sec: 2549194815 operations; 128884.6 current ops/sec; est completion in 29 minutes [READ: 594519 26431 712 3074.73 4535 6907 9567 13511] [DELETE: 51710 15287 386 1490.61 2163 3825 5767 9783] [INSERT: 515220 15255 440 1616.72 2327 3967 6299 11239] [UPDATE: 76974 14151 418 1526.83 2205 3865 5975 10871] [READ-FAILED: 50391 17247 616 2835.19 4183 6543 9039 13087] 
2025-03-09 14:00:54:975 17930 sec: 2550520884 operations; 132606.9 current ops/sec; est completion in 29 minutes [READ: 610795 29503 718 3014.57 4491 7243 9639 15143] [DELETE: 53055 18319 407 1426.33 2053 3601 5671 8615] [INSERT: 530294 21327 448 1546.41 2215 3815 6003 10919] [UPDATE: 79950 12783 374 1462.73 2101 3669 5839 9327] [READ-FAILED: 52012 19455 649 2777.34 4147 6831 9439 13087] 
2025-03-09 14:01:04:975 17940 sec: 2551802679 operations; 128179.5 current ops/sec; est completion in 29 minutes [READ: 590746 26015 639 3093.69 4631 7331 10087 14767] [DELETE: 51144 14687 399 1501.76 2251 3981 6507 11999] [INSERT: 512662 22415 446 1624.18 2407 4215 6447 11951] [UPDATE: 77176 14735 436 1532.91 2283 4099 6415 10807] [READ-FAILED: 50062 14711 616 2857.65 4287 6879 9447 13007] 
2025-03-09 14:01:14:975 17950 sec: 2553104799 operations; 130212 current ops/sec; est completion in 28 minutes [READ: 599700 29567 647 3056.38 4511 7075 9959 14527] [DELETE: 52397 13615 408 1464.89 2147 3713 5739 10519] [INSERT: 520051 16655 427 1588.4 2311 3961 6103 11439] [UPDATE: 78800 14975 426 1498.75 2199 3795 5903 11951] [READ-FAILED: 51180 16879 590 2825.39 4175 6623 9455 13087] 
2025-03-09 14:01:24:975 17960 sec: 2554419898 operations; 131509.9 current ops/sec; est completion in 28 minutes [READ: 605027 23599 637 3039.88 4507 7155 9759 16623] [DELETE: 52861 17839 395 1443.41 2109 3699 5887 11759] [INSERT: 526846 20047 385 1561.28 2267 3881 6059 11759] [UPDATE: 78542 19039 369 1473.6 2151 3735 5991 11327] [READ-FAILED: 51784 19791 668 2793.03 4115 6615 9327 16623] 
2025-03-09 14:01:34:975 17970 sec: 2555699498 operations; 127960 current ops/sec; est completion in 28 minutes [READ: 588750 24383 702 3105.81 4627 7203 10023 14871] [DELETE: 50953 16607 409 1498.91 2213 3945 6295 10175] [INSERT: 512630 19823 448 1622.05 2383 4159 6455 12135] [UPDATE: 77016 17167 429 1530.08 2265 3985 6279 11751] [READ-FAILED: 50237 18495 721 2865.12 4271 6835 9791 14695] 
2025-03-09 14:01:44:975 17980 sec: 2557012980 operations; 131348.2 current ops/sec; est completion in 28 minutes [READ: 604490 42015 716 3043.91 4539 6979 9623 12983] [DELETE: 52862 10751 394 1442.66 2115 3735 6019 8495] [INSERT: 526608 15351 437 1561.5 2269 3959 6311 9423] [UPDATE: 78144 14975 431 1477.11 2155 3869 6207 9119] [READ-FAILED: 51407 15055 622 2812.69 4219 6571 9239 12039] 
2025-03-09 14:01:54:975 17990 sec: 2558308071 operations; 129509.1 current ops/sec; est completion in 28 minutes [READ: 597222 20879 698 3085.15 4631 7243 10039 14095] [DELETE: 51727 14719 383 1464.34 2185 3907 5999 11311] [INSERT: 518040 15591 433 1582.93 2331 4119 6347 11207] [UPDATE: 77408 12847 405 1492.62 2213 3985 6455 10887] [READ-FAILED: 50680 21055 737 2851.43 4303 6807 9855 14095] 
2025-03-09 14:02:04:975 18000 sec: 2559580807 operations; 127273.6 current ops/sec; est completion in 28 minutes [READ: 587295 23695 732 3170.36 4759 7475 10215 14807] [DELETE: 50712 13599 400 1460.95 2149 3769 5851 11031] [INSERT: 508983 23055 458 1579.45 2299 4011 6347 12215] [UPDATE: 75945 14775 411 1488.72 2181 3819 6047 11047] [READ-FAILED: 49784 23423 762 2921.63 4399 6927 9943 14927] 
2025-03-09 14:02:14:975 18010 sec: 2560875802 operations; 129499.5 current ops/sec; est completion in 28 minutes [READ: 595997 32239 648 3109.57 4735 7819 10431 15935] [DELETE: 52344 22335 397 1442.48 2137 4043 6359 11703] [INSERT: 518063 24015 437 1561.27 2293 4215 6931 13743] [UPDATE: 77904 21231 385 1474.38 2177 4083 6799 14655] [READ-FAILED: 50734 21695 773 2879.89 4395 7451 10159 15735] 
2025-03-09 14:02:24:975 18020 sec: 2562159655 operations; 128385.3 current ops/sec; est completion in 27 minutes [READ: 592064 35711 736 3092.13 4603 7459 10455 20591] [DELETE: 51520 22031 393 1503.71 2227 4103 6267 18015] [INSERT: 513180 23455 430 1615 2367 4251 6643 15807] [UPDATE: 76724 22127 420 1525.33 2251 4103 6179 14191] [READ-FAILED: 50326 22703 740 2867.52 4287 7099 10047 19183] 
2025-03-09 14:02:34:975 18030 sec: 2563433703 operations; 127404.8 current ops/sec; est completion in 27 minutes [READ: 587016 18607 724 3139.34 4691 7359 9895 13567] [DELETE: 50918 16687 418 1484.84 2209 4003 6443 10991] [INSERT: 509784 19663 423 1606.62 2363 4183 6727 11687] [UPDATE: 76155 14335 409 1514.38 2233 4055 6363 10575] [READ-FAILED: 50191 12719 783 2901.78 4347 6855 9431 12047] 
2025-03-09 14:02:44:975 18040 sec: 2564729500 operations; 129579.7 current ops/sec; est completion in 27 minutes [READ: 597106 22911 672 3088 4591 7023 9583 13823] [DELETE: 52235 17743 383 1461.59 2135 3771 5971 9647] [INSERT: 518046 24479 374 1578.88 2287 3973 6407 10111] [UPDATE: 77662 13879 403 1490 2173 3805 6187 9559] [READ-FAILED: 50753 15887 808 2849.96 4251 6623 9439 13519] 
2025-03-09 14:02:54:975 18050 sec: 2565980941 operations; 125144.1 current ops/sec; est completion in 27 minutes [READ: 577072 39775 771 3202.4 4843 7631 10135 13431] [DELETE: 50284 13615 412 1505.21 2243 4049 6351 10407] [INSERT: 500056 14207 425 1627.94 2405 4227 6463 9975] [UPDATE: 74962 15759 399 1538.83 2299 4055 6235 8839] [READ-FAILED: 49069 19391 822 2960.14 4487 7187 9783 13983] 
2025-03-09 14:03:04:975 18060 sec: 2567291835 operations; 131089.4 current ops/sec; est completion in 27 minutes [READ: 603715 19199 734 3047.17 4567 7007 9439 13599] [DELETE: 53072 16343 366 1448.04 2127 3939 6115 10903] [INSERT: 523979 16007 402 1567.09 2281 4119 6375 10591] [UPDATE: 78882 13215 421 1480.79 2169 4021 6247 10399] [READ-FAILED: 51200 14591 778 2808.7 4227 6607 9103 13023] 
2025-03-09 14:03:14:975 18070 sec: 2568571772 operations; 127993.7 current ops/sec; est completion in 27 minutes [READ: 590498 25535 701 3131.22 4735 7559 10063 15151] [DELETE: 51226 17119 400 1466.12 2187 3949 6087 11327] [INSERT: 511877 20351 426 1592.02 2367 4187 6415 11527] [UPDATE: 76475 16255 402 1495.93 2235 4011 6035 9407] [READ-FAILED: 49910 30751 744 2909.43 4439 7215 9623 14839] 
2025-03-09 14:03:24:975 18080 sec: 2569843324 operations; 127155.2 current ops/sec; est completion in 27 minutes [READ: 586075 37215 612 3148.14 4695 7223 9911 13711] [DELETE: 50787 14399 397 1487.33 2199 3907 6083 11271] [INSERT: 508065 19247 423 1605.65 2341 4019 6407 10807] [UPDATE: 76596 13535 408 1516.49 2225 3867 5987 10903] [READ-FAILED: 50018 17071 742 2918.29 4363 6859 9959 13295] 
2025-03-09 14:03:34:975 18090 sec: 2571152785 operations; 130946.1 current ops/sec; est completion in 26 minutes [READ: 604039 27279 770 3046.32 4511 7011 9503 12671] [DELETE: 52508 13087 401 1448.22 2107 3673 5619 8919] [INSERT: 523426 15607 403 1570.01 2263 3867 5931 9823] [UPDATE: 78308 11863 382 1484.07 2155 3697 5823 9087] [READ-FAILED: 51181 17167 692 2817.58 4175 6611 9287 11855] 
2025-03-09 14:03:44:975 18100 sec: 2572462392 operations; 130960.7 current ops/sec; est completion in 26 minutes [READ: 603082 22943 754 3026.39 4459 6911 9639 14655] [DELETE: 52217 14423 430 1473.11 2141 3793 5855 12879] [INSERT: 524749 18303 438 1592.9 2303 3975 6095 11519] [UPDATE: 78479 15143 441 1505.59 2187 3867 5855 12551] [READ-FAILED: 51104 19695 760 2784.71 4111 6383 8991 13983] 
2025-03-09 14:03:54:975 18110 sec: 2573742777 operations; 128038.5 current ops/sec; est completion in 26 minutes [READ: 590276 22143 668 3135.82 4727 7539 10167 14711] [DELETE: 51777 13967 404 1465.1 2163 3823 5787 10095] [INSERT: 512016 19359 444 1587.68 2325 4099 6195 11495] [UPDATE: 76641 15751 429 1497.18 2205 3915 5967 10263] [READ-FAILED: 49628 19343 738 2899.65 4367 7175 9847 14455] 
2025-03-09 14:04:04:975 18120 sec: 2575031434 operations; 128865.7 current ops/sec; est completion in 26 minutes [READ: 593156 27071 709 3130.68 4735 7503 9959 14631] [DELETE: 51475 14063 398 1442.24 2121 3849 6111 12495] [INSERT: 516396 19023 419 1564.67 2285 4115 6235 12135] [UPDATE: 77272 18863 400 1475.85 2171 3987 5835 9327] [READ-FAILED: 50354 19263 707 2879.91 4355 7043 9903 13391] 
2025-03-09 14:04:14:975 18130 sec: 2576314837 operations; 128340.3 current ops/sec; est completion in 26 minutes [READ: 591270 23631 686 3095.03 4587 7115 9679 14511] [DELETE: 51360 15519 406 1497.04 2203 3847 5923 10391] [INSERT: 513737 20799 427 1617.07 2355 4051 6355 11479] [UPDATE: 76870 16495 403 1530.61 2239 3977 6543 11895] [READ-FAILED: 50191 18575 747 2854.37 4223 6611 9159 14695] 
2025-03-09 14:04:24:975 18140 sec: 2577612954 operations; 129811.7 current ops/sec; est completion in 26 minutes [READ: 598678 24207 603 3082.69 4595 7383 9863 14975] [DELETE: 51895 16303 404 1458.01 2143 3811 6055 12743] [INSERT: 519361 21295 387 1574.6 2301 3969 6303 12583] [UPDATE: 77852 17119 415 1488.26 2189 3879 6383 13383] [READ-FAILED: 50331 18287 753 2854.04 4279 7031 9703 15319] 
2025-03-09 14:04:34:975 18150 sec: 2578933337 operations; 132038.3 current ops/sec; est completion in 25 minutes [READ: 609601 32863 676 3022.56 4491 7043 9647 13735] [DELETE: 52516 14319 412 1436.66 2085 3727 5811 11007] [INSERT: 527764 20351 418 1555.08 2239 3939 5963 10671] [UPDATE: 79012 12263 398 1468.66 2129 3797 5887 10559] [READ-FAILED: 51508 17311 791 2787.89 4151 6663 9287 12911] 
2025-03-09 14:04:44:975 18160 sec: 2580222918 operations; 128958.1 current ops/sec; est completion in 25 minutes [READ: 594206 25247 685 3093.55 4599 7175 9759 15319] [DELETE: 51451 25935 421 1473.31 2147 3747 5679 13119] [INSERT: 515712 25071 448 1595.03 2301 3983 6143 11303] [UPDATE: 77451 20527 408 1509.28 2191 3879 6295 11831] [READ-FAILED: 50781 25167 547 2855.59 4243 6667 9431 17055] 
2025-03-09 14:04:54:975 18170 sec: 2581525839 operations; 130292.1 current ops/sec; est completion in 25 minutes [READ: 600977 26111 702 3071.86 4559 7219 10039 14343] [DELETE: 51984 15999 408 1450.42 2101 3867 6143 10791] [INSERT: 521328 20383 406 1568.6 2259 4013 6579 12295] [UPDATE: 78162 15583 391 1481.67 2143 3831 6275 11087] [READ-FAILED: 50433 22975 737 2841.85 4231 6783 9583 13559] 
2025-03-09 14:05:04:975 18180 sec: 2582815258 operations; 128941.9 current ops/sec; est completion in 25 minutes [READ: 594027 23327 595 3084.78 4583 7327 10175 15335] [DELETE: 51201 34047 395 1485.07 2175 3789 5951 11639] [INSERT: 516275 24847 424 1604.66 2325 3997 6423 12359] [UPDATE: 77377 15471 399 1514.17 2205 3879 5963 11983] [READ-FAILED: 50560 17407 719 2855.11 4263 6935 10247 15415] 
2025-03-09 14:05:14:975 18190 sec: 2584090215 operations; 127495.7 current ops/sec; est completion in 25 minutes [READ: 587834 27215 691 3144.09 4731 7579 10055 14015] [DELETE: 51005 19167 396 1479.59 2177 3857 5979 11471] [INSERT: 509274 21951 452 1598.21 2327 4039 6319 10671] [UPDATE: 76841 16463 419 1511.39 2223 3911 6355 10871] [READ-FAILED: 49991 15479 707 2895.59 4351 7127 9631 11967] 
2025-03-09 14:05:24:975 18200 sec: 2585395024 operations; 130480.9 current ops/sec; est completion in 25 minutes [READ: 601427 29215 731 3067.33 4627 7347 9871 14375] [DELETE: 52370 14983 411 1446.05 2127 3837 6203 10223] [INSERT: 521994 16191 410 1567.16 2291 4089 6319 11159] [UPDATE: 77883 15399 435 1477.49 2167 3915 5915 10639] [READ-FAILED: 51163 15183 607 2831.17 4287 6855 9287 10807] 
2025-03-09 14:05:34:975 18210 sec: 2586669497 operations; 127447.3 current ops/sec; est completion in 25 minutes [READ: 587089 26911 688 3132.43 4691 7187 9791 14335] [DELETE: 51180 13391 399 1489.87 2191 3993 6223 8463] [INSERT: 510272 19119 442 1612.71 2363 4171 6307 11071] [UPDATE: 76366 16135 400 1525.59 2249 4081 6179 11383] [READ-FAILED: 49524 18703 665 2897.26 4363 6743 9407 13655] 
2025-03-09 14:05:44:975 18220 sec: 2587970639 operations; 130114.2 current ops/sec; est completion in 24 minutes [READ: 598786 21071 694 3081.88 4603 7115 9927 13583] [DELETE: 52287 21375 376 1451.62 2109 3655 6255 10999] [INSERT: 520979 18991 423 1568.21 2263 3869 6135 11023] [UPDATE: 78443 19455 407 1480.39 2147 3679 5891 10223] [READ-FAILED: 50669 25919 778 2842.84 4235 6675 9543 13359] 
2025-03-09 14:05:54:975 18230 sec: 2589283399 operations; 131276 current ops/sec; est completion in 24 minutes [READ: 605425 23567 680 3051.13 4563 7135 10007 16127] [DELETE: 52268 16143 433 1434.62 2085 3751 6211 10751] [INSERT: 525215 28079 422 1555.09 2241 3913 6211 12671] [UPDATE: 78601 23535 421 1468.68 2127 3789 6099 13735] [READ-FAILED: 51238 18463 634 2809.67 4231 6539 9303 15335] 
2025-03-09 14:06:04:975 18240 sec: 2590575700 operations; 129230.1 current ops/sec; est completion in 24 minutes [READ: 595391 35359 707 3087.95 4559 7043 9991 14591] [DELETE: 51632 16047 407 1468.23 2123 3699 5947 11967] [INSERT: 517486 16111 401 1592.02 2291 3907 6235 11079] [UPDATE: 77309 15799 417 1504.69 2183 3823 5895 10695] [READ-FAILED: 50504 17839 790 2853.3 4219 6723 9639 14631] 
2025-03-09 14:06:14:975 18250 sec: 2591884901 operations; 130920.1 current ops/sec; est completion in 24 minutes [READ: 602374 30991 656 3055.74 4535 6951 9655 13663] [DELETE: 52316 13887 408 1450.25 2109 3725 5875 10303] [INSERT: 525110 20543 449 1565.44 2255 3919 6003 9959] [UPDATE: 78270 11975 425 1479.48 2143 3791 5831 10159] [READ-FAILED: 51124 16863 790 2814.8 4175 6487 9223 12703] 
2025-03-09 14:06:24:975 18260 sec: 2593184376 operations; 129947.5 current ops/sec; est completion in 24 minutes [READ: 598478 22895 697 3065.95 4603 7131 9671 13111] [DELETE: 51267 13143 417 1468.58 2161 3867 6235 10943] [INSERT: 520670 14743 424 1587.21 2311 4061 6403 10143] [UPDATE: 78045 16639 426 1498.47 2199 3973 6271 10743] [READ-FAILED: 51017 18047 712 2839.31 4263 6775 9447 14487] 
2025-03-09 14:06:34:975 18270 sec: 2594447232 operations; 126285.6 current ops/sec; est completion in 24 minutes [READ: 580884 40575 701 3142.71 4707 7379 10167 15255] [DELETE: 50771 10663 411 1525.7 2287 4045 5779 8887] [INSERT: 505578 16303 430 1648.69 2451 4287 6423 10279] [UPDATE: 76527 19183 390 1556.36 2313 4119 6203 9535] [READ-FAILED: 49102 15855 797 2908.05 4387 6959 9815 13191] 
2025-03-09 14:06:44:975 18280 sec: 2595725779 operations; 127854.7 current ops/sec; est completion in 23 minutes [READ: 589141 28847 721 3165.65 4803 7623 10647 17935] [DELETE: 50935 20591 402 1447.87 2159 3931 6659 10695] [INSERT: 511814 23407 430 1564.11 2307 4127 6699 11543] [UPDATE: 76836 16351 401 1474.13 2187 3967 6567 11087] [READ-FAILED: 49779 27343 716 2929.99 4471 7267 10079 20575] 
2025-03-09 14:06:54:975 18290 sec: 2596999763 operations; 127398.4 current ops/sec; est completion in 23 minutes [READ: 587372 38815 706 3141.7 4703 7483 9967 15583] [DELETE: 50684 24719 403 1484.63 2187 3911 6251 14087] [INSERT: 510080 32095 416 1604.02 2339 4069 6427 13471] [UPDATE: 76176 24511 417 1515.78 2227 3923 5987 9775] [READ-FAILED: 49704 24847 794 2900.38 4351 7039 9855 14663] 
2025-03-09 14:07:04:975 18300 sec: 2598286227 operations; 128646.4 current ops/sec; est completion in 23 minutes [READ: 593891 22143 762 3118.42 4679 7271 9607 12751] [DELETE: 51657 14775 376 1460.82 2165 3875 6335 11231] [INSERT: 513335 15863 417 1580.35 2323 4091 6339 9719] [UPDATE: 77496 16007 392 1490.33 2205 3903 6147 8855] [READ-FAILED: 50104 14007 647 2881.65 4359 6815 9423 11815] 
2025-03-09 14:07:14:975 18310 sec: 2599579248 operations; 129302.1 current ops/sec; est completion in 23 minutes [READ: 596641 23343 720 3069.11 4571 7051 9687 13927] [DELETE: 51579 14847 412 1480.82 2189 3911 6295 10367] [INSERT: 516774 22671 441 1606.06 2363 4127 6411 11071] [UPDATE: 77588 13479 433 1513.57 2251 3937 6119 9463] [READ-FAILED: 50375 17519 713 2844.85 4243 6771 9383 13951] 
2025-03-09 14:07:24:975 18320 sec: 2600849405 operations; 127015.7 current ops/sec; est completion in 23 minutes [READ: 584387 22207 583 3151.08 4771 7331 9743 13471] [DELETE: 51000 12487 428 1490.65 2225 3971 5959 9135] [INSERT: 508936 22047 452 1610.64 2375 4135 6439 9751] [UPDATE: 75892 12071 399 1521.84 2255 4025 6123 9791] [READ-FAILED: 50003 24031 760 2918.2 4439 7011 9527 12855] 
2025-03-09 14:07:34:975 18330 sec: 2602125291 operations; 127588.6 current ops/sec; est completion in 23 minutes [READ: 587653 28895 753 3149.41 4751 7663 10271 16543] [DELETE: 51158 23407 367 1466.3 2163 3893 5851 11199] [INSERT: 510526 29999 423 1590.05 2333 4083 6675 15423] [UPDATE: 76355 24127 439 1499.6 2203 3943 6551 17135] [READ-FAILED: 50204 28815 759 2917.71 4419 7239 9791 18623] 
2025-03-09 14:07:44:975 18340 sec: 2603422733 operations; 129744.2 current ops/sec; est completion in 23 minutes [READ: 597233 28191 609 3090.04 4659 7527 10303 17135] [DELETE: 51771 14511 422 1450.64 2145 3759 6071 9959] [INSERT: 519957 21487 407 1571.85 2295 3995 6247 12511] [UPDATE: 77719 16383 407 1487.54 2193 3853 5835 9719] [READ-FAILED: 50733 25247 729 2855.7 4327 7051 9791 17423] 
2025-03-09 14:07:54:975 18350 sec: 2604693126 operations; 127039.3 current ops/sec; est completion in 22 minutes [READ: 585532 43295 650 3131.85 4667 7491 10063 18159] [DELETE: 50632 18479 421 1501.2 2221 3909 5819 10183] [INSERT: 508083 23023 428 1628.5 2391 4171 6423 12519] [UPDATE: 76402 17647 428 1536.04 2271 4027 6323 10183] [READ-FAILED: 49738 39871 755 2893.66 4327 7083 9967 16895] 
2025-03-09 14:08:04:975 18360 sec: 2605974542 operations; 128141.6 current ops/sec; est completion in 22 minutes [READ: 591674 22111 675 3159.36 4799 7711 10063 12871] [DELETE: 51384 12959 414 1435.17 2133 3709 6051 10783] [INSERT: 511555 17727 414 1556.99 2291 3959 6343 10519] [UPDATE: 77006 13151 410 1473.34 2189 3891 6331 9311] [READ-FAILED: 49830 19999 679 2918.74 4459 7231 9647 12479] 
2025-03-09 14:08:14:975 18370 sec: 2607264774 operations; 129023.2 current ops/sec; est completion in 22 minutes [READ: 594906 22879 706 3110.56 4711 7243 9431 12191] [DELETE: 51635 11015 389 1457.03 2145 3851 6195 9551] [INSERT: 515158 19951 419 1573.28 2299 4003 6235 9839] [UPDATE: 77743 16295 409 1490.08 2185 3893 6451 10775] [READ-FAILED: 50724 14527 790 2883.01 4383 6807 8919 10695] 
2025-03-09 14:08:24:975 18380 sec: 2608545647 operations; 128087.3 current ops/sec; est completion in 22 minutes [READ: 589547 19151 723 3143.73 4763 7419 9743 12559] [DELETE: 51501 11551 416 1460.23 2147 3823 5807 9623] [INSERT: 512659 18959 425 1577.33 2299 4015 6151 10663] [UPDATE: 76708 12823 401 1488.28 2187 3855 5971 9567] [READ-FAILED: 50477 18575 753 2911.83 4439 6991 9143 11503] 
2025-03-09 14:08:34:975 18390 sec: 2609837139 operations; 129149.2 current ops/sec; est completion in 22 minutes [READ: 595701 41311 722 3115.25 4779 7415 9543 15879] [DELETE: 51335 17951 394 1448.96 2173 3953 6127 13687] [INSERT: 516516 23503 428 1564.95 2319 4163 6367 12479] [UPDATE: 77383 16399 374 1479.28 2205 4023 6183 13047] [READ-FAILED: 50586 38335 785 2878.9 4447 7003 9031 16399] 
2025-03-09 14:08:44:975 18400 sec: 2611121319 operations; 128418 current ops/sec; est completion in 22 minutes [READ: 592218 35135 659 3111.18 4731 7175 9551 12735] [DELETE: 51300 12127 417 1475.57 2189 3877 5991 8991] [INSERT: 513694 13543 445 1595.68 2351 4107 6223 9271] [UPDATE: 76688 12391 428 1511.81 2243 4003 6235 9175] [READ-FAILED: 50297 12991 711 2877.64 4407 6755 8807 11327] 
2025-03-09 14:08:54:975 18410 sec: 2612388182 operations; 126686.3 current ops/sec; est completion in 22 minutes [READ: 583978 19919 708 3175.02 4771 7951 10239 14215] [DELETE: 50328 13983 417 1474.49 2189 3899 5863 9351] [INSERT: 506822 16111 428 1597.58 2345 4131 6207 10183] [UPDATE: 75936 12623 390 1508.61 2227 4019 6119 10159] [READ-FAILED: 49756 15199 675 2930.77 4427 7467 9703 12983] 
2025-03-09 14:09:04:975 18420 sec: 2613693047 operations; 130486.5 current ops/sec; est completion in 21 minutes [READ: 601261 15887 722 3066.89 4611 6975 9207 11831] [DELETE: 52093 11647 410 1451.44 2141 3789 5979 8287] [INSERT: 522268 17151 410 1567.32 2293 3967 6119 8735] [UPDATE: 78201 11303 455 1479.54 2175 3847 5927 8615] [READ-FAILED: 51024 14279 727 2830.94 4267 6471 8639 11655] 
2025-03-09 14:09:14:975 18430 sec: 2614970082 operations; 127703.5 current ops/sec; est completion in 21 minutes [READ: 588192 37503 683 3156.63 4799 7491 9975 13399] [DELETE: 51210 12463 394 1458.19 2153 3825 6051 9607] [INSERT: 510890 19311 438 1578.52 2305 4071 6115 10103] [UPDATE: 76397 11599 433 1490.54 2193 3909 6107 9359] [READ-FAILED: 50399 16927 743 2913.67 4431 7063 9495 12447] 
